ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Income_Binned,Cluster_DBSCAN,PCA_Cluster_DBSCAN,Cluster_KMeans,MntTotal
1404,1968,2,5,34916.0,2,0,2013-05-15,89,51.0,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,3,11,0,1,-1,0,0,13
6457,1976,2,2,64892.0,0,1,2014-05-29,77,527.0,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,3,11,0,1,-1,0,1,24
2639,1966,2,4,43602.0,1,1,2014-01-10,45,19.0,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
8299,1989,4,4,33996.0,0,0,2013-09-11,46,40.0,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
6437,1985,2,4,41473.0,1,0,2013-06-19,80,21.0,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
6912,1967,4,3,63246.0,0,2,2013-08-20,60,593.0,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,3,11,0,1,-1,0,1,22
7327,1959,4,3,36732.0,1,1,2013-12-29,71,21.0,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
5299,1970,4,3,69084.0,1,0,2013-11-19,43,1181.0,8,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,1,-1,0,1,25
4127,1967,4,3,77766.0,0,1,2013-02-22,97,1004.0,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,1,-1,0,1,34
8143,1985,4,4,37929.0,0,0,2013-07-30,49,202.0,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,3,11,1,1,-1,0,0,13
1964,1951,2,5,86610.0,0,0,2013-09-05,66,446.0,8,67,33,8,53,1,5,6,6,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,18
3690,1986,3,3,80141.0,0,0,2013-01-11,20,1184.0,8,67,52,40,40,1,7,4,10,6,0,0,1,0,0,0,3,11,1,1,-1,0,1,22
3433,1955,2,3,72635.0,0,0,2013-06-03,54,390.0,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,1,-1,0,1,21
3389,1970,2,3,69016.0,0,1,2012-11-22,61,726.0,53,363,12,8,24,4,8,9,13,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,34
4712,1991,2,5,20193.0,0,0,2012-11-28,18,8.0,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
1170,1975,2,3,27573.0,1,0,2013-03-25,45,50.0,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,14
6347,1979,1,4,15862.0,1,0,2013-06-27,26,1.0,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
4065,1976,4,3,49544.0,1,0,2013-02-12,0,308.0,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,16
8230,1980,2,3,33228.0,1,0,2014-01-23,28,22.0,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1,0,0,0,6
1215,1978,2,5,70440.0,0,0,2013-10-08,49,690.0,8,499,76,8,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,1,-1,0,1,23
5939,1971,2,5,38232.0,1,1,2014-01-17,84,43.0,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,11
2156,1955,4,3,22554.0,1,1,2012-11-03,38,27.0,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
7788,1983,4,3,23536.0,1,0,2014-06-04,53,6.0,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
10323,1952,2,3,49413.0,0,1,2013-10-25,88,205.0,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,13
7947,1969,2,3,42231.0,1,1,2014-03-25,99,24.0,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
1891,1980,3,2,78789.0,0,0,2012-08-08,12,667.0,50,67,21,8,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,1,-1,0,1,16
2570,1968,2,5,56534.0,0,1,2013-07-23,35,691.0,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,1,-1,0,1,25
9256,1971,2,4,58350.0,0,1,2013-01-04,5,493.0,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,1,-1,0,1,27
295,1989,2,4,81217.0,0,0,2013-07-19,77,493.0,70,324,12,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,1,-1,0,1,22
7397,1951,2,4,49090.0,0,1,2013-07-19,45,494.0,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,1,-1,0,1,21
6349,1987,3,2,61787.0,0,0,2013-07-06,71,621.0,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,19
10790,1985,4,3,18169.0,1,0,2013-02-19,40,9.0,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
10398,1981,2,4,24336.0,1,0,2012-08-27,82,1.0,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
2431,1990,2,3,18222.0,0,0,2012-12-31,70,12.0,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
550,1952,2,2,62335.0,0,1,2013-05-23,87,243.0,8,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,21
1890,1971,2,5,42033.0,1,1,2012-09-19,95,11.0,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
10742,1983,4,3,86580.0,0,0,2013-02-27,72,532.0,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,1,-1,0,1,11
10356,1957,4,2,41437.0,1,1,2012-09-22,5,29.0,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
4676,1951,3,6,73705.0,0,2,2014-03-05,86,612.0,8,520,12,8,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,25
8852,1976,2,3,61064.0,0,1,2012-08-31,80,387.0,8,342,0,45,24,5,8,4,11,6,0,0,0,0,0,0,3,11,0,1,-1,0,1,28
3565,1955,3,3,38452.0,1,1,2014-03-30,62,56.0,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
5294,1989,2,4,18358.0,1,0,2013-11-20,49,6.0,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
1958,1973,4,5,55012.0,0,1,2014-03-21,85,582.0,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,25
7349,1973,1,5,9722.0,1,0,2012-10-02,7,6.0,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,1,-1,0,0,11
8799,1984,4,3,38175.0,1,0,2013-09-23,6,70.0,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,11
1351,1956,3,5,58656.0,0,1,2012-09-20,25,962.0,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,1,-1,0,1,32
1045,1965,2,5,52117.0,0,1,2012-08-16,55,112.0,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,13
7732,1978,2,3,64813.0,1,0,2014-01-02,81,293.0,0,124,12,8,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,20
8070,1973,4,3,54222.0,0,1,2014-03-01,98,199.0,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,1,-1,0,0,12
477,1986,2,3,83512.0,0,0,2014-06-17,31,1060.0,61,67,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,1,-1,0,1,22
7832,1959,3,3,77520.0,0,1,2013-08-28,30,940.0,44,396,0,8,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,1,-1,0,1,23
2202,1978,2,5,41154.0,0,1,2013-04-09,98,44.0,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
7396,1966,2,3,80398.0,0,0,2012-11-10,92,342.0,51,67,12,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,1,-1,0,1,26
4055,1992,1,4,18746.0,1,0,2014-05-29,41,2.0,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,8
10340,1984,2,5,35196.0,1,0,2012-11-13,68,75.0,12,141,43,39,24,6,6,1,5,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,18
10091,1956,2,4,60230.0,0,1,2013-05-20,78,520.0,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,17
7629,1977,2,3,22108.0,1,1,2014-05-08,46,5.0,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
10640,1974,2,5,44392.0,1,1,2013-09-05,71,87.0,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,14
3498,1976,4,3,55424.0,0,1,2012-11-25,6,462.0,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,1,-1,0,1,25
6742,1979,2,3,17688.0,1,0,2013-01-13,82,2.0,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,1,-1,0,0,4
1172,1983,4,3,92491.0,0,0,2013-05-01,71,979.0,44,67,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,1,-1,0,1,25
569,1991,2,4,90273.0,0,0,2013-12-14,32,704.0,8,67,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,1,-1,0,1,19
4686,1962,4,6,82571.0,0,0,2014-04-02,28,861.0,31,67,62,8,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,1,-1,0,1,24
1381,1982,4,4,38513.0,1,0,2014-01-28,20,172.0,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,1,-1,0,0,17
2634,1979,3,4,16653.0,1,0,2014-04-18,10,5.0,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,1,-1,0,0,9
10905,1955,2,5,42586.0,1,1,2012-10-29,7,194.0,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,1,-1,0,0,16
1744,1965,1,4,23529.0,0,1,2013-01-07,67,9.0,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
1000,1961,3,5,74881.0,1,1,2013-03-08,48,505.0,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,27
3828,1951,2,3,71107.0,0,1,2013-02-17,61,533.0,10,217,12,8,24,2,7,6,13,4,0,0,0,0,0,0,3,11,0,1,-1,0,1,28
8605,1964,4,5,46910.0,1,1,2014-03-23,36,48.0,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
10304,1959,2,3,18690.0,0,0,2012-12-28,77,6.0,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
4351,1955,2,2,37244.0,1,1,2013-04-27,90,18.0,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,1,-1,0,0,5
10129,1966,2,5,82427.0,0,0,2014-03-12,35,482.0,8,509,104,8,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,1,-1,0,1,21
2499,1958,2,4,75342.0,0,1,2013-05-06,38,204.0,8,97,21,8,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,1,-1,0,1,18
10092,1954,2,2,70044.0,0,1,2013-02-18,46,1073.0,0,250,12,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,26
7500,1967,2,4,79146.0,1,1,2014-04-24,33,245.0,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,1,-1,0,1,19
5796,1963,2,3,77437.0,0,0,2013-11-26,70,560.0,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,1,-1,0,1,23
10556,1959,2,3,54984.0,0,1,2014-05-24,51,173.0,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,1,-1,0,0,17
1064,1971,4,3,42403.0,1,0,2013-12-11,18,22.0,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
48,1964,2,5,55761.0,0,1,2014-04-24,97,136.0,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,1,-1,0,0,10
7610,1983,2,5,37292.0,1,0,2013-04-18,32,275.0,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,19
263,1945,4,4,45576.0,0,0,2014-05-28,9,56.0,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,1,-1,0,0,8
10814,1947,2,5,70321.0,0,0,2013-01-16,6,303.0,23,67,82,26,24,1,6,5,13,4,0,0,0,0,0,0,3,11,1,1,-1,0,1,25
9710,1969,4,2,58086.0,0,1,2013-01-20,80,708.0,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,1,-1,0,1,23
9292,1952,2,3,81795.0,0,0,2012-10-26,74,324.0,8,67,27,8,88,1,4,2,7,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,14
10250,1947,1,5,28389.0,0,0,2012-11-20,49,1.0,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
7881,1946,3,3,66835.0,0,0,2013-09-28,21,620.0,26,195,34,17,24,1,6,4,13,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,24
5847,1969,2,2,69901.0,0,1,2013-05-29,95,312.0,21,206,102,8,24,3,7,3,10,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,23
737,1949,4,3,80360.0,0,0,2013-03-03,56,173.5,8,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,1,-1,0,1,15
3571,1961,4,5,63342.0,0,1,2012-10-16,48,918.0,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,1,-1,0,1,19
7807,1974,2,3,44989.0,0,1,2012-09-12,26,98.0,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,16
3878,1980,2,4,31859.0,1,0,2014-02-27,3,3.0,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
5092,1949,4,6,51569.0,0,1,2013-02-12,39,380.0,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,1,-1,0,0,19
2154,1971,2,6,30372.0,1,1,2012-12-25,33,15.0,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,8
5394,1979,1,4,16014.0,1,1,2013-03-17,42,3.0,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
3798,1968,2,3,41120.0,1,1,2013-11-06,80,24.0,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
3524,1971,3,4,39763.0,1,0,2013-08-04,9,80.0,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,1,-1,0,0,10
5247,1955,4,3,38725.0,1,1,2014-05-10,52,31.0,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
5883,1972,2,3,77981.0,1,0,2013-05-26,78,138.0,8,204,16,8,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,21
2118,1964,2,3,62905.0,0,1,2013-09-10,68,166.0,75,96,119,8,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,1,-1,0,1,20
8812,1979,2,2,13533.0,1,0,2013-03-10,45,12.0,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
6616,1975,2,5,59481.0,0,1,2013-10-23,47,178.0,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,16
2797,1977,2,3,72117.0,0,1,2013-08-20,34,707.0,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,26
4328,1986,2,3,21955.0,1,0,2013-09-07,81,5.0,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,8
9167,1956,2,3,67131.0,0,1,2013-03-26,72,465.0,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,1,-1,0,1,26
10560,1980,4,4,36802.0,1,0,2014-06-16,23,16.0,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
2631,1982,2,5,71853.0,0,0,2013-05-08,29,358.0,8,413,12,8,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,1,-1,0,1,17
8312,1961,1,3,28249.0,0,0,2014-06-15,80,1.0,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
5534,1975,3,3,47808.0,0,1,2013-10-20,30,123.0,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,1,-1,0,0,10
5093,1974,4,2,25509.0,1,0,2012-09-18,15,40.0,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,1,-1,0,0,9
7592,1946,4,3,51012.0,0,0,2013-04-18,86,102.0,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
8895,1985,2,4,70596.0,0,0,2012-10-05,68,347.0,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,21
8584,1952,4,5,85431.0,0,0,2013-06-08,54,376.0,53,462,12,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,1,-1,0,1,17
2694,1967,2,3,42664.0,0,1,2014-03-18,44,21.0,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
8910,1955,2,5,42586.0,1,1,2012-10-29,7,194.0,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,1,-1,0,0,16
7433,1985,2,4,29760.0,1,0,2012-08-29,87,64.0,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,12
164,1977,4,3,28973.0,0,0,2012-10-13,59,206.0,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,13
10477,1973,4,5,39435.0,1,0,2013-08-06,16,71.0,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
2681,1984,2,3,65370.0,0,0,2013-08-01,1,71.0,22,112,12,8,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,1,-1,0,1,19
5150,1979,1,4,20194.0,1,0,2012-12-17,64,0.0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
5283,1976,4,4,42473.0,1,1,2014-02-17,72,93.0,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
9645,1968,2,3,64590.0,0,0,2012-10-14,98,920.0,8,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,1,-1,0,1,24
10678,1959,2,5,71232.0,0,1,2013-11-28,91,653.0,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,1,-1,0,1,25
7261,1971,2,5,34600.0,1,1,2013-01-01,8,199.0,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,1,-1,0,0,17
9648,1967,2,4,46904.0,1,1,2012-11-03,20,153.0,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,14
2870,1973,2,3,49094.0,0,1,2012-09-21,6,376.0,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,20
8008,1983,2,5,36075.0,1,0,2013-12-09,54,46.0,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
1513,1979,2,5,60839.0,1,1,2012-08-28,72,600.0,21,128,12,8,24,2,2,2,12,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,18
6173,1979,2,5,77298.0,0,1,2013-11-02,46,425.0,8,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,24
1419,1950,2,5,34026.0,1,1,2013-08-05,11,18.0,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
9150,1963,4,4,48918.0,1,1,2014-04-12,21,52.0,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
7960,1962,2,5,82122.0,0,0,2013-08-15,89,734.0,22,350,12,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,1,-1,0,1,26
1250,1976,2,4,37697.0,1,0,2014-02-07,82,34.0,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
9905,1952,2,5,34074.0,1,1,2013-07-13,69,135.0,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,1,-1,0,0,14
10691,1960,3,3,28520.0,1,1,2013-06-14,55,11.0,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
7002,1955,2,4,62535.0,0,1,2013-10-03,13,163.0,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,14
2952,1977,3,4,36273.0,1,0,2014-04-16,80,29.0,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,8
8439,1964,2,5,63404.0,0,2,2014-06-06,97,734.0,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,1,-1,0,1,15
762,1981,2,5,75774.0,1,0,2014-05-02,27,340.0,21,134,12,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,1,-1,0,1,21
2831,1976,2,5,78416.0,0,1,2014-06-27,99,453.0,38,279,12,38,24,2,7,7,10,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,26
6977,1974,2,5,75702.0,0,1,2012-10-14,87,1073.0,0,67,12,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,1,-1,0,1,29
6289,1951,3,5,59385.0,1,1,2013-04-28,85,135.0,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
4168,1966,2,4,37070.0,1,1,2013-03-20,30,231.0,7,137,4,15,39,2,5,1,8,7,0,0,0,0,0,0,3,11,1,1,-1,0,0,16
8397,1951,2,3,44689.0,1,1,2014-01-10,82,18.0,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,1,-1,0,0,6
9284,1958,2,5,53977.0,0,1,2013-06-08,21,620.0,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,27
6237,1966,4,4,7144.0,0,2,2013-12-07,92,81.0,4,33,5,2,24,0,4,1,1,0,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
3130,1964,2,4,18701.0,1,1,2013-06-04,95,12.0,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
1619,1956,2,3,90369.0,0,0,2014-04-28,2,292.0,51,67,12,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,1,-1,0,1,17
1990,1974,4,4,63159.0,0,0,2012-11-05,74,965.0,34,67,89,8,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,1,-1,0,1,17
5513,1966,2,5,37758.0,1,1,2012-10-04,49,27.0,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
269,1963,4,4,46757.0,0,1,2012-11-16,71,777.0,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,1,-1,0,1,21
8093,1969,3,3,79734.0,0,0,2014-06-28,72,572.0,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,1,-1,0,1,14
10513,1992,2,5,63207.0,0,0,2013-01-20,68,438.0,8,67,91,8,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,1,-1,0,1,12
10177,1954,2,2,72071.0,0,1,2013-02-14,4,531.0,69,300,12,8,24,3,5,4,8,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,20
2549,1983,4,5,21840.0,1,0,2013-07-21,80,17.0,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
5782,1982,2,5,58582.0,0,1,2013-09-28,15,402.0,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,1,-1,0,1,22
10057,1951,2,4,72282.0,0,0,2013-07-19,70,503.0,27,419,90,8,24,1,5,7,9,7,0,0,0,0,0,0,3,11,1,1,-1,0,1,22
10307,1956,2,3,50387.0,0,2,2013-08-31,91,369.0,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,19
8566,1961,4,5,32583.0,1,1,2014-06-15,10,5.0,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
2415,1962,2,5,62568.0,0,1,2014-04-07,99,362.0,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,1,-1,0,1,16
5684,1971,3,2,44635.0,1,1,2013-10-11,25,56.0,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
8334,1971,3,4,33316.0,1,1,2013-10-04,34,79.0,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
9166,1968,2,3,63967.0,0,1,2013-08-09,57,387.0,8,141,73,35,24,3,4,4,12,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,23
1440,1978,2,5,52513.0,0,0,2012-09-04,84,367.0,17,241,104,8,24,2,9,5,9,7,0,0,0,0,0,0,3,11,0,1,-1,0,1,25
78,1969,2,3,25293.0,1,0,2013-09-15,51,15.0,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
5441,1965,4,6,54111.0,0,1,2013-08-25,97,267.0,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,15
5302,1986,2,5,78394.0,0,0,2013-02-15,13,298.0,27,67,12,24,24,1,4,6,5,2,0,0,0,0,0,0,3,11,1,1,-1,0,1,16
4687,1958,3,3,80739.0,0,0,2013-05-23,92,674.0,8,67,39,0,92,1,3,2,9,1,0,0,0,0,0,0,3,11,0,1,-1,0,1,15
1087,1975,3,5,22669.0,1,0,2013-05-22,30,16.0,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,1,-1,0,0,10
